mls,campus_number
93256963,101912229
93258232,101912018
93258232,101912121
93474469,101912015
93474469,101912204
93516140,101912009
93516140,101912116
93577535,101912178
93577535,101912002
93612652,101912102
93612652,101912014
93627936,101912396
93627936,101912036
93645586,101912148
93645586,101912017
93652238,101912018
93652238,101912269
93697007,101912273
93697007,101912036
93697697,101912002
93697697,101912196
93815555,101912228
93815555,101912008
93841384,101912008
93841384,101912221
93910011,101912018
93910011,101912192
93945362,101912241
93945362,101912015
93957956,101912116
93957956,101912009
93984876,101912008
93984876,101912251
94071584,101912001
94071584,101912171
94072838,101912396
94072838,101912036
94077125,101912241
94077125,101912015
94087553,101912152
94087553,101912012
94102126,101912241
94102126,101912015
94147443,101912015
94147443,101912241
94160375,101912228
94160375,101912008
94178192,101912009
94178192,101912116
94190977,101912024
94190977,101912252
94222200,101912116
94222200,101912009
94312754,101912241
94312754,101912015
94342599,101912002
94342599,101912196
94351267,101912036
94351267,101912253
94395829,101912036
94395829,101912276
94411672,101912019
94411672,101912108
94428710,101912007
94428710,101912358
94430854,101912017
94430854,101912189
94488058,101912192
94488058,101912018
94509240,101912256
94509240,101912008
94556154,101912178
94556154,101912002
94559738,101912058
94559738,101912008
94574841,101912001
94574841,101912292
94580053,101912275
94580053,101912036
94581192,101912229
94581192,101912008
94602272,101912016
94602272,101912188
94602272,101912016
94602272,101912188
94610189,101912012
94610189,101912204
94706192,101912174
94706192,101912016
94706192,101912174
94706192,101912016
94762165,101912001
94762165,101912287
94765437,101912199
94765437,101912002
94768698,101912115
94768698,101912015
94808049,101912479
94808049,101912477
94827158,101912015
94827158,101912204
94834004,101912189
94834004,101912002
94860247,101912007
94860247,101912232
94871183,101912001
94871183,101912291
94929803,101912154
94929803,101912020
95012110,101912012
95012110,101912058
95056976,101912008
95056976,101912204
95068761,101912257
95068761,101912020
95073244,101912008
95073244,101912256
95099114,101912204
95099114,101912012
95100132,101912001
95100132,101912287
95103832,101912012
95103832,101912152
95120515,101912017
95120515,101912215
95132195,101912015
95132195,101912241
95143543,101912197
95143543,101912003
95165913,101912017
95165913,101912215
95177102,101912195
95177102,101912020
95197275,101912009
95197275,101912116
95233662,101912020
95233662,101912154
95321087,101912019
95321087,101912225
95336597,101912124
95336597,101912001
95361381,101912275
95361381,101912036
95375573,101912007
95375573,101912475
95440458,101912012
95440458,101912198
95534058,101912008
95534058,101912201
95575139,101912192
95575139,101912001
95578023,101912130
95578023,101912002
95692087,101912204
95692087,101912008
95698683,101912116
95698683,101912009
95729327,101912116
95729327,101912009
95753207,101912204
95753207,101912008
95756492,101912058
95756492,101912008
95779472,101912016
95779472,101912016
95779472,101912016
95779472,101912174
95779472,101912174
95779472,101912174
95779472,101912174
95779472,101912174
95779472,101912016
95779472,101912016
95779472,101912016
95779472,101912174
95801397,101912058
95801397,101912012
95833728,101912180
95833728,101912018
95836214,101912479
95836214,101912477
95841010,101912204
95841010,101912008
95842762,101912016
95842762,101912016
95842762,101912188
95842762,101912188
95880901,101912199
95880901,101912002
95902606,101912017
95902606,101912239
95907527,101912001
95907527,101912292
95926568,101912211
95926568,101912015
95926684,101912135
95926684,101912012
95981011,101912110
95981011,101912020
95983629,101912008
95983629,101912221
96040319,101912245
96040319,101912024
96057099,101912273
96057099,101912036
96075644,101912027
96075644,101912133
96163027,101912152
96163027,101912012
96214728,101912009
96214728,101912149
96254926,101912259
96254926,101912008
96267794,101912008
96267794,101912221
96296038,101912016
96296038,101912188
96323182,101912105
96323182,101912017
96422088,101912149
96422088,101912009
96462471,101912124
96462471,101912018
96492724,101912018
96492724,101912192
96493235,101912009
96493235,101912116
96493235,101912116
96493235,101912009
96501819,101912130
96501819,101912002
96568297,101912396
96568297,101912036
96754558,101912198
96754558,101912012
96799304,101912217
96799304,101912020
96823561,101912285
96823561,101912023
96862790,101912036
96862790,101912396
96871362,101912017
96871362,101912189
96879074,101912241
96879074,101912015
96881021,101912219
96881021,101912009
96980243,101912014
96980243,101912203
96989534,101912002
96989534,101912178
97105080,101912189
97105080,101912002
97110211,101912255
97110211,101912008
97114764,101912012
97114764,101912135
97135753,101912014
97135753,101912156
97142901,101912018
97142901,101912192
97186762,101912268
97186762,101912024
97269930,101912008
97269930,101912201
97288877,101912247
97288877,101912019
97318399,101912008
97318399,101912221
97351364,101912240
97351364,101912003
97387930,101912009
97387930,101912116
97415141,101912310
97415141,101912210
97453555,101912012
97453555,101912198
97471335,101912014
97471335,101912203
97492260,101912009
97492260,101912116
97504095,101912002
97504095,101912178
97568740,101912197
97568740,101912003
97632346,101912023
97632346,101912227
97687249,101912204
97687249,101912008
97733539,101912105
97733539,101912017
97776535,101912015
97776535,101912157
97900654,101912116
97900654,101912009
98000882,101912008
98000882,101912201
98016450,101912003
98016450,101912240
98023670,101912036
98023670,101912396
98031981,101912017
98031981,101912131
98040147,101912002
98040147,101912178
98086754,101912204
98086754,101912008
98144790,101912168
98144790,101912020
98215351,101912020
98215351,101912110
98266835,101912174
98266835,101912016
98280605,101912036
98280605,101912253
98294667,101912239
98294667,101912010
98350520,101912020
98350520,101912217
98359587,101912020
98359587,101912110
98389196,101912001
98389196,101912138
98403620,101912249
98403620,101912012
98409551,101912477
98409551,101912479
98454411,101912255
98454411,101912008
98482281,101912201
98482281,101912008
98502954,101912009
98502954,101912116
98568963,101912018
98568963,101912192
98633461,101912310
98633461,101912237
98652314,101912116
98652314,101912009
98769547,101912251
98769547,101912008
98783237,101912178
98783237,101912002
98915588,101912389
98915588,101912003
98990945,101912275
98990945,101912036
